Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2020-03-22;30,00;8,00;5,00;5,00;0,00;3,00;20,00;11,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00
2020-03-29;32,00;5,00;3,00;12,00;3,00;0,00;8,00;2,00;2,00;0,00;2,00;0,00;0,00;2,00;0,00;6,00;2,00;2,00;0,00;0,00;0,00
2020-04-05;29,00;8,00;3,00;8,00;6,00;2,00;17,00;5,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;33,00;10,00;0,00;4,00;3,00;3,00;6,00;3,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00
2020-04-19;32,00;4,00;0,00;9,00;4,00;1,00;9,00;7,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;14,00;2,00;2,00;6,00;4,00;3,00;4,00;6,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00
2020-05-03;9,00;15,00;4,00;3,00;4,00;3,00;9,00;3,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;26,00;6,00;0,00;11,00;6,00;3,00;9,00;8,00;2,00;0,00;2,00;2,00;3,00;2,00;0,00;2,00;0,00;2,00;0,00;0,00;2,00
2020-05-17;37,00;6,00;0,00;18,00;3,00;2,00;15,00;2,00;0,00;2,00;0,00;3,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;34,00;6,00;0,00;6,00;6,00;0,00;5,00;10,00;2,00;0,00;2,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00
2020-05-31;46,00;5,00;2,00;6,00;5,00;3,00;8,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00
2020-06-07;41,00;5,00;0,00;9,00;5,00;3,00;8,00;6,00;2,00;3,00;2,00;0,00;2,00;2,00;2,00;0,00;5,00;0,00;2,00;0,00;0,00
2020-06-14;64,00;13,00;5,00;16,00;8,00;3,00;18,00;5,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;2,00
2020-06-21;51,00;13,00;3,00;7,00;2,00;3,00;11,00;5,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;3,00;5,00;0,00;0,00;0,00;0,00
2020-06-28;35,00;10,00;7,00;8,00;2,00;3,00;2,00;2,00;0,00;0,00;0,00;2,00;3,00;0,00;2,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;25,00;10,00;3,00;7,00;3,00;7,00;5,00;8,00;2,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00
2020-07-12;51,00;10,00;7,00;20,00;2,00;2,00;17,00;7,00;3,00;0,00;2,00;2,00;3,00;0,00;2,00;0,00;2,00;0,00;0,00;2,00;3,00
2020-07-19;46,00;12,00;2,00;14,00;3,00;2,00;22,00;7,00;2,00;0,00;0,00;5,00;0,00;0,00;0,00;2,00;3,00;0,00;2,00;0,00;2,00
2020-07-26;43,00;9,00;5,00;5,00;3,00;3,00;5,00;10,00;3,00;2,00;2,00;2,00;2,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;2,00
2020-08-02;45,00;12,00;5,00;10,00;2,00;2,00;18,00;13,00;2,00;0,00;2,00;3,00;0,00;0,00;0,00;2,00;3,00;0,00;0,00;0,00;0,00
2020-08-09;48,00;12,00;2,00;19,00;2,00;5,00;8,00;8,00;0,00;0,00;0,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00
2020-08-16;40,00;5,00;3,00;12,00;2,00;2,00;15,00;5,00;2,00;2,00;7,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-08-23;60,00;18,00;2,00;10,00;19,00;2,00;11,00;11,00;2,00;0,00;0,00;2,00;0,00;3,00;3,00;2,00;2,00;0,00;0,00;0,00;2,00
2020-08-30;32,00;10,00;0,00;13,00;6,00;6,00;3,00;6,00;0,00;0,00;2,00;0,00;2,00;2,00;2,00;0,00;0,00;2,00;0,00;2,00;2,00
2020-09-06;26,00;11,00;8,00;13,00;3,00;2,00;16,00;2,00;0,00;2,00;3,00;3,00;0,00;0,00;0,00;2,00;2,00;0,00;2,00;0,00;2,00
2020-09-13;36,00;5,00;2,00;13,00;5,00;2,00;9,00;5,00;2,00;0,00;2,00;2,00;2,00;2,00;2,00;0,00;3,00;0,00;0,00;2,00;2,00
2020-09-20;37,00;13,00;0,00;11,00;3,00;3,00;18,00;2,00;2,00;0,00;0,00;6,00;2,00;2,00;0,00;2,00;0,00;2,00;0,00;2,00;0,00
2020-09-27;50,00;7,00;0,00;13,00;5,00;2,00;10,00;7,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2020-10-04;47,00;9,00;2,00;3,00;2,00;2,00;12,00;2,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;5,00;0,00;2,00;0,00;0,00;0,00
