Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-11-17;39,00;19,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;15,00;5,00;10,00;0,00;0,00;5,00;5,00;5,00;0,00;0,00;10,00;10,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;43,00;0,00;0,00;0,00;0,00;0,00;5,00;10,00;0,00;14,00;0,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;29,00;0,00;15,00;0,00;5,00;0,00;0,00;10,00;0,00;10,00;5,00;5,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;44,00;10,00;0,00;0,00;5,00;0,00;0,00;20,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;5,00;0,00;10,00;5,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;30,00;10,00;10,00;0,00;10,00;0,00;0,00;30,00;0,00;10,00;0,00;5,00;20,00;0,00;0,00;0,00;10,00;0,00;5,00;5,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;70,00;6,00;0,00;12,00;6,00;6,00;0,00;12,00;6,00;17,00;0,00;17,00;6,00;0,00;12,00;0,00;6,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;66,00;5,00;0,00;5,00;22,00;5,00;5,00;0,00;0,00;22,00;0,00;5,00;16,00;0,00;5,00;0,00;5,00;0,00;5,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;51,00;5,00;5,00;5,00;0,00;9,00;0,00;14,00;5,00;19,00;9,00;0,00;0,00;0,00;9,00;0,00;5,00;0,00;5,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;41,00;9,00;5,00;0,00;23,00;0,00;0,00;18,00;0,00;14,00;14,00;0,00;23,00;0,00;5,00;0,00;0,00;0,00;9,00;5,00;9,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;60,00;0,00;18,00;0,00;9,00;5,00;5,00;18,00;0,00;5,00;18,00;5,00;9,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;23,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
