Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2021-04-11;19,00;6,00;6,00;6,00;6,00;0,00;0,00;0,00;6,00;0,00;6,00;63,00;13,00;6,91;0,00;50,09;6,91;0,00;20,00;0,00;0,00
2021-04-18;39,00;26,00;7,00;13,00;0,00;7,00;20,00;0,00;7,00;0,00;26,68;58,50;0,00;0,00;0,00;39,00;0,00;0,00;20,00;7,00;13,00
2021-04-25;26,00;6,00;19,00;6,00;0,00;26,00;6,00;0,00;0,00;0,00;13,52;39,52;6,24;0,00;0,00;33,43;0,00;0,00;6,00;13,00;0,00
2021-05-02;52,00;0,00;13,00;0,00;0,00;0,00;7,00;0,00;7,00;0,00;13,25;71,37;0,00;7,17;0,00;25,10;0,00;0,00;7,00;13,00;0,00
2021-05-09;20,00;20,00;13,00;7,00;0,00;0,00;0,00;13,00;20,00;0,00;40,00;101,05;0,00;0,00;7,27;32,73;7,27;0,00;7,00;0,00;13,00
2021-05-16;27,00;13,00;13,00;13,00;7,00;27,00;0,00;0,00;27,00;6,23;27,00;40,50;6,23;0,00;0,00;66,60;0,00;0,00;0,00;0,00;0,00
2021-05-23;27,00;13,00;7,00;7,00;0,00;20,00;0,00;0,00;7,00;0,00;13,50;33,23;6,23;0,00;0,00;39,60;0,00;7,00;7,00;0,00;0,00
2021-05-30;34,00;14,00;20,00;7,00;0,00;20,00;0,00;0,00;7,00;0,00;26,79;34,00;0,00;0,00;0,00;60,84;0,00;0,00;0,00;14,00;14,00
2021-06-06;33,00;7,00;0,00;0,00;7,00;13,00;0,00;0,00;7,00;0,00;19,59;59,81;6,19;0,00;0,00;20,17;0,00;0,00;7,00;0,00;13,00
2021-06-13;27,00;13,00;7,00;7,00;7,00;20,00;0,00;0,00;13,00;7,27;20,77;67,50;0,00;0,00;7,20;34,20;0,00;0,00;13,00;7,00;0,00
2021-06-20;7,00;7,00;7,00;0,00;0,00;0,00;7,00;7,00;7,00;0,00;7,00;98,00;0,00;0,00;0,00;33,25;0,00;7,00;0,00;0,00;20,00
2021-06-27;27,00;33,00;13,00;13,00;7,00;20,00;7,00;0,00;7,00;6,23;27,00;100,73;6,23;0,00;0,00;79,20;0,00;0,00;0,00;0,00;7,00
2021-07-04;7,00;0,00;14,00;7,00;0,00;14,00;7,00;7,00;0,00;0,00;20,00;59,00;0,00;14,00;0,00;52,50;7,00;0,00;7,00;0,00;14,00
2021-07-11;33,00;26,00;7,00;7,00;0,00;26,00;0,00;0,00;7,00;0,00;33,00;85,59;6,19;0,00;7,33;40,33;7,33;0,00;0,00;0,00;0,00
2021-07-18;33,00;0,00;40,00;7,00;0,00;0,00;13,00;0,00;13,00;0,00;0,00;46,41;0,00;0,00;0,00;53,17;0,00;0,00;0,00;7,00;0,00
2021-07-25;87,00;7,00;0,00;0,00;0,00;7,00;0,00;7,00;0,00;0,00;13,46;60,07;6,21;0,00;0,00;47,13;0,00;0,00;7,00;7,00;27,00
2021-08-01;40,00;13,00;7,00;0,00;7,00;7,00;0,00;7,00;0,00;0,00;19,49;59,49;6,15;0,00;0,00;47,27;7,27;0,00;7,00;7,00;7,00
2021-08-08;27,00;7,00;13,00;13,00;0,00;13,00;0,00;0,00;7,00;0,00;20,77;47,77;0,00;0,00;0,00;54,00;7,20;0,00;0,00;14,00;20,00
2021-08-15;34,00;13,00;13,00;7,00;0,00;13,00;0,00;0,00;20,00;0,00;7,21;34,00;0,00;7,16;7,16;34,00;7,16;0,00;0,00;0,00;14,00
2021-08-22;20,00;0,00;0,00;13,00;7,00;7,00;7,00;0,00;7,00;7,00;33,00;52,00;0,00;0,00;0,00;47,27;0,00;0,00;0,00;13,00;7,00
2021-08-29;27,00;0,00;27,00;7,00;7,00;13,00;0,00;7,00;0,00;0,00;27,00;67,50;0,00;7,20;0,00;54,00;0,00;0,00;0,00;0,00;13,00
2021-09-05;21,00;7,00;7,00;7,00;0,00;22,00;0,00;0,00;7,00;14,00;21,00;49,00;14,00;0,00;7,00;14,00;0,00;0,00;7,00;7,00;0,00
2021-09-12;34,00;7,00;7,00;0,00;0,00;14,00;0,00;0,00;7,00;0,00;27,82;103,03;7,21;14,32;0,00;53,68;0,00;14,00;7,00;7,00;7,00
2021-09-19;62,00;21,00;14,00;7,00;7,00;7,00;7,00;0,00;7,00;0,00;20,67;48,57;7,23;0,00;7,29;14,59;7,29;0,00;0,00;0,00;7,00
2021-09-26;42,00;7,00;14,00;0,00;0,00;28,00;0,00;0,00;14,00;0,00;14,34;42,00;7,17;7,30;0,00;63,91;0,00;0,00;7,00;0,00;14,00
2021-10-03;21,00;5,00;0,00;5,00;0,00;21,00;0,00;5,00;5,00;0,00;21,00;53,55;0,00;5,25;0,00;66,50;0,00;0,00;0,00;0,00;11,00
2021-10-10;44,00;10,00;25,00;15,00;0,00;25,00;5,00;0,00;5,00;5,12;49,12;58,33;5,12;0,00;5,50;44,00;0,00;0,00;15,00;5,00;5,00
