Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2020-05-10;0,00;14,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00
2020-05-17;14,00;14,00;0,00;0,00;0,00;26,00;0,00;0,00;14,00;0,00;0,00;14,00;0,00;0,00;0,00;14,00;0,00;14,00;14,00;0,00;55,00
2020-05-24;0,00;14,00;14,00;42,00;0,00;39,00;0,00;0,00;6,00;16,00;24,00;24,00;0,00;0,00;0,00;7,00;0,00;13,00;13,00;0,00;13,00
2020-05-31;40,00;27,00;13,00;13,00;13,00;13,33;13,33;26,67;0,00;13,91;40,00;133,91;13,91;0,00;0,00;82,00;0,00;26,32;53,68;13,68;0,00
2020-06-07;13,00;13,00;52,00;26,00;0,00;65,00;26,00;0,00;26,00;0,00;13,00;99,13;0,00;0,00;0,00;98,43;13,00;13,00;0,00;0,00;0,00
2020-06-14;14,00;0,00;14,00;14,00;0,00;72,33;72,33;0,00;0,00;14,00;68,25;82,25;14,00;28,00;0,00;56,00;28,00;0,00;42,00;14,00;14,00
2020-06-21;14,00;14,00;29,00;57,00;14,00;40,00;26,00;14,00;0,00;0,00;57,75;101,50;14,00;0,00;0,00;88,00;14,00;14,00;41,00;0,00;0,00
2020-06-28;56,00;56,00;14,00;14,00;0,00;112,00;40,92;0,00;28,00;13,58;83,15;110,30;0,00;0,00;0,00;193,10;0,00;28,00;13,48;0,00;13,48
2020-07-05;15,00;0,00;15,00;15,00;15,00;57,86;57,86;0,00;45,00;15,00;71,67;71,67;28,33;0,00;0,00;15,00;0,00;46,07;15,00;0,00;30,00
2020-07-12;63,00;63,00;32,00;0,00;0,00;110,79;63,00;0,00;15,21;47,68;78,32;141,32;0,00;0,00;15,75;126,00;15,75;0,00;30,98;15,49;30,98
2020-07-19;0,00;0,00;33,00;17,00;0,00;100,00;23,00;0,00;8,00;10,00;29,00;48,00;0,00;0,00;0,00;42,00;8,00;32,00;32,00;32,00;0,00
2020-07-26;79,00;32,00;16,00;0,00;16,00;61,92;0,00;0,00;0,00;0,00;79,00;30,91;0,00;0,00;0,00;79,00;0,00;31,18;15,59;15,59;31,18
2020-08-02;31,00;15,00;0,00;46,00;0,00;46,50;31,00;0,00;0,00;15,50;31,00;91,28;0,00;0,00;0,00;91,06;15,50;16,03;16,03;16,03;16,03
2020-08-09;43,00;14,00;0,00;14,00;0,00;27,95;15,05;0,00;15,05;29,24;56,76;99,76;13,76;0,00;0,00;70,36;13,68;14,68;57,68;0,00;14,68
2020-08-16;29,00;29,00;15,00;29,00;0,00;0,00;70,43;0,00;0,00;15,35;44,35;73,35;0,00;0,00;0,00;129,53;0,00;29,00;29,00;0,00;29,00
2020-08-23;29,00;15,00;0,00;44,00;15,00;70,43;0,00;14,50;0,00;0,00;44,35;73,35;15,35;0,00;0,00;131,47;15,47;73,54;43,50;0,00;0,00
2020-08-30;15,00;29,00;0,00;15,00;15,00;15,00;30,00;0,00;0,00;15,00;43,33;56,67;0,00;15,00;0,00;143,57;15,00;30,00;15,00;0,00;0,00
2020-09-06;0,00;0,00;15,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;26,00;9,00;0,00;0,00;0,00;39,00;0,00;15,00;0,00;15,00;29,00
2020-09-13;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;26,00;9,00;0,00;0,00;0,00;23,00;0,00;0,00;14,00;0,00;14,00
2020-09-20;59,00;15,00;0,00;0,00;0,00;30,59;30,59;0,00;0,00;0,00;0,00;15,62;0,00;0,00;0,00;0,00;0,00;0,00;28,98;14,49;14,49
2020-09-27;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;7,00;9,00;17,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;14,00;0,00
2020-10-04;15,00;30,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;73,33;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;0,00;0,00;0,00;0,00;16,00;0,00;15,00;0,00;7,00;0,00;0,00;9,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;0,00;0,00;16,00;16,00;0,00;0,00;7,00;0,00;14,00;0,00;27,00;18,00;0,00;8,00;0,00;16,00;0,00;0,00;0,00;15,00;0,00
2020-10-25;0,00;0,00;15,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;9,00;9,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;14,00
2020-11-01;0,00;0,00;0,00;14,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;14,00;0,00;0,00
2020-11-08;0,00;0,00;15,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;9,00;17,00;0,00;0,00;0,00;8,00;0,00;14,00;14,00;0,00;0,00
2020-11-15;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;43,33;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;14,00
2020-11-29;29,00;29,00;0,00;0,00;0,00;14,50;0,00;0,00;0,00;0,00;0,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;14,50;0,00;0,00
2020-12-06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;9,00;0,00;9,00;0,00;0,00;8,00;8,00;15,00;0,00;0,00;0,00
2020-12-20;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;9,00;9,00;19,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;31,00
2020-12-27;16,00;16,00;16,00;0,00;0,00;16,00;16,00;0,00;0,00;0,00;16,00;16,00;16,00;0,00;0,00;16,00;0,00;16,00;0,00;0,00;0,00
2021-01-03;15,00;0,00;15,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;28,33;43,33;0,00;0,00;0,00;0,00;0,00;31,07;15,00;0,00;0,00
2021-01-10;0,00;0,00;15,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;8,00;8,00;15,00;15,00;0,00;0,00
2021-01-17;0,00;15,00;15,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;14,00
2021-01-24;0,00;0,00;0,00;15,00;0,00;7,00;0,00;0,00;0,00;0,00;9,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00
2021-01-31;15,00;15,00;0,00;0,00;0,00;15,00;0,00;0,00;30,00;15,00;43,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;31,07;15,00
2021-02-07;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;26,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00
2021-02-14;0,00;0,00;0,00;0,00;0,00;7,00;0,00;7,00;0,00;0,00;27,00;18,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;15,00
2021-02-21;0,00;0,00;0,00;15,00;15,00;7,00;0,00;0,00;0,00;0,00;0,00;9,00;9,00;0,00;0,00;0,00;16,00;0,00;30,00;0,00;0,00
2021-02-28;31,00;15,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,50;15,50;0,00;0,00;15,50;0,00;0,00;0,00;0,00;0,00
2021-03-07;0,00;0,00;15,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;43,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;29,00
2021-03-14;14,00;0,00;0,00;0,00;0,00;14,00;14,00;0,00;0,00;0,00;29,75;43,75;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;14,00
