Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2020-05-31;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;7,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;12,00
2020-06-07;25,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;12,50;0,00;0,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;0,00;11,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;0,00;61,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;38,00;0,00;0,00;0,00;9,00;9,00;0,00;0,00;0,00;0,00
2020-06-28;14,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;30,00;44,00;0,00;0,00;0,00;26,44;0,00;0,00;0,00;0,00;0,00
2020-07-05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;14,00
2020-07-12;0,00;0,00;0,00;0,00;13,00;15,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;15,00
2020-07-19;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;33,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00
2020-07-26;46,00;46,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,72;46,00;0,00;0,00;0,00;15,86;0,00;0,00;0,00;15,00;0,00
2020-08-02;16,00;33,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;50,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
