Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2020-12-13;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;0,00;0,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;48,00;0,00;0,00;0,00;0,00;52,80;0,00;24,00;24,00;0,00;0,00
2021-01-03;0,00;0,00;22,00;0,00;0,00;17,00;0,00;17,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;10,00;5,00;0,00;14,00;0,00;14,00
2021-01-10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;10,00;0,00;14,00;14,00;0,00;0,00
2021-01-17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;14,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2021-01-24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;40,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00
2021-01-31;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;21,00;0,00;0,00;0,00;21,00;0,00;21,00;0,00;0,00;21,00
2021-02-07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;29,00;15,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;0,00;0,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;14,00;0,00;0,00
2021-02-21;0,00;0,00;22,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;5,00;0,00;0,00;14,00;0,00;0,00
2021-02-28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;0,00;14,00;14,00;0,00;0,00
2021-03-07;0,00;0,00;21,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27,00;0,00;0,00
2021-03-14;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;0,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;54,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;14,00;0,00;0,00
2021-03-28;0,00;0,00;23,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;14,00;14,00;0,00;0,00;0,00;5,00;0,00;14,00;14,00;0,00;0,00
2021-04-04;22,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44,00;44,00;0,00;0,00;0,00;22,00;0,00;22,00;22,00;0,00;0,00
2021-04-11;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;22,00;0,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22,00;0,00;22,00;0,00;0,00;22,00
2021-04-25;0,00;0,00;0,00;23,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2021-05-02;0,00;0,00;0,00;0,00;0,00;33,00;0,00;0,00;0,00;14,00;14,00;14,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;22,00;0,00;0,00;44,00;0,00;0,00;0,00;0,00;0,00;0,00;22,00;44,00;0,00;0,00;0,00;22,00;22,00;0,00;22,00;0,00;22,00
2021-05-16;63,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00;63,00;20,48;0,00;0,00;0,00;40,50;0,00;0,00;42,53;20,48;0,00
2021-05-23;43,00;0,00;0,00;22,00;22,00;22,15;0,00;0,00;0,00;0,00;22,30;22,30;0,00;0,00;0,00;86,00;0,00;22,30;43,00;0,00;22,30
2021-05-30;68,00;0,00;23,00;0,00;0,00;45,77;0,00;0,00;0,00;0,00;45,86;22,14;0,00;0,00;0,00;140,53;0,00;22,14;0,00;0,00;0,00
2021-06-06;46,00;0,00;46,00;23,00;0,00;46,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;92,00;23,00;0,00;46,00;0,00;0,00
2021-06-13;0,00;0,00;0,00;0,00;0,00;33,00;0,00;0,00;17,00;14,00;14,00;27,00;0,00;0,00;0,00;10,00;0,00;27,00;14,00;0,00;0,00
2021-06-20;44,00;0,00;44,00;0,00;0,00;22,67;0,00;0,00;0,00;22,00;22,00;64,43;0,00;0,00;22,00;44,00;0,00;0,00;22,00;0,00;22,00
2021-06-27;22,00;0,00;0,00;44,00;0,00;88,00;0,00;0,00;44,00;0,00;66,00;22,00;0,00;0,00;0,00;132,00;44,00;22,00;44,00;0,00;0,00
2021-07-04;46,00;0,00;0,00;23,00;0,00;69,66;0,00;0,00;0,00;0,00;68,21;22,21;0,00;23,00;0,00;165,60;23,00;46,00;46,00;0,00;0,00
2021-07-11;69,00;23,00;0,00;23,00;0,00;46,44;0,00;0,00;46,44;0,00;46,53;22,47;0,00;0,00;0,00;119,60;0,00;0,00;22,47;0,00;22,47
