Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2021-03-28;12,00;54,00;0,00;0,00;18,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;0,00;18,00;1,00;2,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;12,00;0,00
2021-04-11;5,00;25,00;0,00;10,00;15,00;11,00;5,00;5,00;5,00;5,00;0,00;5,00;0,00
2021-04-18;0,00;10,00;0,00;1,00;1,00;17,00;0,00;6,00;6,00;6,00;0,00;0,00;0,00
2021-04-25;16,00;74,67;0,00;0,00;26,67;11,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00
2021-05-02;0,00;17,00;1,00;1,00;5,00;0,00;5,00;0,00;0,00;5,00;5,00;16,00;0,00
2021-05-09;16,00;101,33;0,00;10,67;16,00;5,00;17,00;0,00;0,00;5,00;0,00;0,00;0,00
2021-05-16;0,00;15,00;0,00;3,00;5,00;16,00;16,00;0,00;0,00;0,00;0,00;5,00;5,00
2021-05-23;6,00;96,00;0,00;24,00;18,00;11,00;11,00;0,00;0,00;11,00;6,00;6,00;6,00
2021-05-30;28,00;106,40;0,00;0,00;28,00;11,00;11,00;6,00;0,00;0,00;0,00;6,00;0,00
2021-06-06;22,00;110,00;11,00;5,50;27,50;11,00;0,00;0,00;5,00;0,00;5,00;5,00;0,00
2021-06-13;45,00;70,00;0,00;20,00;15,00;34,00;6,00;0,00;6,00;6,00;6,00;0,00;6,00
2021-06-20;17,00;124,67;0,00;28,33;39,67;22,00;11,00;6,00;6,00;0,00;0,00;6,00;0,00
2021-06-27;28,00;151,20;0,00;11,20;33,60;39,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00
2021-07-04;64,00;202,67;0,00;21,33;37,33;64,00;23,00;18,00;0,00;23,00;12,00;12,00;6,00
2021-07-11;99,00;140,68;5,21;36,47;36,47;29,00;18,00;6,00;0,00;12,00;0,00;0,00;12,00
2021-07-18;52,00;223,60;0,00;26,00;36,40;52,00;26,00;13,00;0,00;26,00;6,00;0,00;0,00
2021-07-25;84,00;147,00;0,00;36,75;31,50;39,00;45,00;6,00;0,00;19,00;6,00;6,00;0,00
2021-08-01;44,00;181,50;5,50;33,00;38,50;38,00;13,00;0,00;0,00;19,00;0,00;31,00;0,00
2021-08-08;26,00;234,00;5,20;36,40;31,20;26,00;20,00;7,00;0,00;13,00;13,00;0,00;0,00
2021-08-15;24,00;86,40;0,00;14,40;28,80;18,00;6,00;6,00;12,00;0,00;12,00;0,00;0,00
2021-08-22;31,00;118,83;0,00;5,17;36,17;19,00;19,00;12,00;6,00;12,00;6,00;0,00;6,00
2021-08-29;24,00;144,00;0,00;19,20;4,80;24,00;6,00;0,00;0,00;6,00;0,00;6,00;0,00
2021-09-05;30,00;185,00;5,00;15,00;25,00;24,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00
2021-09-12;48,00;170,67;0,00;42,67;74,67;12,00;30,00;0,00;0,00;24,00;6,00;6,00;12,00
2021-09-19;30,00;230,00;5,00;45,00;15,00;24,00;12,00;0,00;0,00;12,00;6,00;6,00;12,00
2021-09-26;18,00;312,00;0,00;84,00;54,00;18,00;12,00;0,00;6,00;6,00;0,00;0,00;0,00
2021-10-03;9,00;216,00;9,00;58,50;40,50;18,00;18,00;0,00;0,00;0,00;0,00;4,00;0,00
2021-10-10;29,00;207,83;0,00;53,17;29,00;25,00;8,00;4,00;0,00;13,00;4,00;0,00;4,00
2021-10-17;33,00;390,50;0,00;66,00;49,50;4,00;4,00;12,00;0,00;4,00;0,00;4,00;0,00
2021-10-24;12,00;252,00;6,00;84,00;48,00;32,00;4,00;8,00;0,00;4,00;0,00;0,00;8,00
2021-10-31;24,00;172,80;4,80;43,20;38,40;16,00;8,00;4,00;4,00;0,00;0,00;0,00;8,00
2021-11-07;23,00;258,75;5,75;17,25;57,50;0,00;16,00;0,00;4,00;4,00;0,00;0,00;0,00
2021-11-14;19,00;147,25;0,00;33,25;28,50;27,00;8,00;0,00;8,00;12,00;8,00;4,00;4,00
2021-11-21;11,00;203,50;16,50;55,00;16,50;0,00;4,00;0,00;8,00;11,00;4,00;0,00;0,00
2021-11-28;19,00;99,75;0,00;19,00;19,00;8,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00
2021-12-05;12,00;132,00;0,00;42,00;24,00;12,00;0,00;0,00;0,00;8,00;4,00;0,00;0,00
2021-12-12;8,00;92,00;0,00;8,00;12,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00
2021-12-19;14,00;121,33;0,00;18,67;18,67;9,00;23,00;0,00;9,00;0,00;5,00;0,00;9,00
2021-12-26;17,00;147,33;0,00;17,00;56,67;11,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
