Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2020-11-15;8,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;44,00;0,00;0,00;8,00;0,00;0,00
2020-11-22;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,33;0,00;8,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;6,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;42,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,91;25,45;0,00;0,00;0,00;9,13;0,00;0,00;0,00;0,00;0,00
2020-12-13;9,00;0,00;17,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;9,00;18,00;0,00;9,00;0,00;16,20;0,00;0,00;0,00;0,00;0,00
2020-12-20;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;7,00;7,00;0,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;17,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,15;26,15;0,00;0,00;9,44;17,00;0,00;0,00;17,00;0,00;0,00
2021-01-03;32,00;8,00;0,00;0,00;8,00;8,00;0,00;0,00;8,00;0,00;7,68;32,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;8,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,33;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;32,00;8,00;0,00;0,00;0,00;16,00;0,00;8,00;0,00;0,00;0,00;24,32;0,00;0,00;0,00;7,11;0,00;0,00;0,00;0,00;8,00
2021-01-24;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;8,00;0,00;25,33;0,00;0,00;0,00;36,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;32,00;8,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00;7,68;0,00;16,64;0,00;0,00;0,00;7,11;0,00;0,00;0,00;0,00;0,00
2021-02-07;25,00;16,00;8,00;0,00;0,00;16,00;0,00;0,00;0,00;7,89;0,00;25,00;7,89;0,00;0,00;32,14;0,00;0,00;0,00;0,00;16,00
2021-02-14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;8,00
2021-02-28;33,00;8,00;16,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;7,62;16,50;0,00;0,00;0,00;16,50;0,00;0,00;0,00;8,00;8,00
2021-03-07;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;9,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;49,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;16,00;0,00;0,00;7,54;7,54;0,00;0,00;9,07;0,00;0,00;0,00;0,00;0,00
2021-03-21;9,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;9,00;27,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00
2021-03-28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;22,00;0,00;0,00;0,00;25,00;5,00;0,00;0,00;0,00;9,00
2021-04-04;18,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;9,00;0,00;0,00;0,00;34,20;0,00;0,00;0,00;0,00;9,00
2021-04-11;18,00;0,00;9,00;9,00;0,00;0,00;0,00;0,00;9,00;0,00;9,00;9,00;0,00;9,00;9,00;27,00;0,00;0,00;0,00;0,00;18,00
2021-04-18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;9,00
2021-04-25;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00
