Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2021-01-24;11,00;4,89;4,89;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2021-01-31;11,00;4,89;4,89;0,00;15,89;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;16,00;0,00;4,92;16,00;0,00;16,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;17,00;0,00;6,07;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;11,00;6,11;11,00;23,22;11,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;17,00;6,07;0,00;10,93;6,07;6,00;6,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;27,00;0,00;0,00;4,91;11,05;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;10,00;10,00;14,44;0,00;4,44;5,00;0,00;0,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;6,00;0,00;12,00;0,00;0,00;12,00;6,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00
2021-04-04;16,00;0,00;11,08;0,00;11,08;5,00;11,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2021-04-11;16,00;0,00;0,00;10,29;0,00;0,00;5,00;5,00;0,00;0,00;0,00;5,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;6,00;6,00;16,80;0,00;0,00;17,00;6,00;6,00;0,00;6,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;17,00;6,07;17,00;6,07;34,00;6,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;32,00;0,00;27,08;16,00;11,08;21,00;11,00;0,00;11,00;5,00;0,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;39,00;17,06;21,94;21,94;17,06;22,00;5,00;0,00;0,00;17,00;0,00;6,00;6,00;0,00;11,00;0,00;0,00;0,00;6,00;0,00;0,00
2021-05-16;43,00;4,78;26,28;0,00;4,78;27,00;11,00;11,00;0,00;0,00;0,00;5,00;5,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;39,00;16,55;27,18;16,55;10,64;17,00;0,00;11,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00
2021-05-30;40,00;16,97;6,06;16,97;33,94;11,00;6,00;6,00;0,00;0,00;17,00;11,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2021-06-06;51,00;17,00;61,93;0,00;10,93;6,00;0,00;6,00;0,00;0,00;0,00;17,00;11,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2021-06-13;33,00;28,11;33,00;17,11;11,00;11,00;11,00;22,00;5,00;11,00;0,00;11,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00
2021-06-20;78,00;6,09;28,03;0,00;39,00;17,00;6,00;0,00;11,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-27;22,00;22,00;56,22;0,00;17,11;28,00;11,00;11,00;11,00;17,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-04;82,00;34,97;75,97;12,06;28,94;24,00;6,00;18,00;12,00;0,00;0,00;0,00;12,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2021-07-11;72,00;24,00;48,00;12,00;42,00;36,00;12,00;30,00;0,00;24,00;6,00;0,00;6,00;6,00;6,00;0,00;0,00;6,00;0,00;6,00;0,00
