Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2021-02-21;11,00;0,00;6,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;11,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00
2021-03-07;5,00;5,00;5,00;0,00;5,00;5,00;0,00;11,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2021-03-14;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00
2021-03-21;22,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;12,00;6,00;6,00;6,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;0,00;0,00;6,00;0,00;6,00;6,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;5,00;0,00;0,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;0,00;6,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00
2021-04-25;16,00;0,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2021-05-02;0,00;5,00;0,00;27,00;5,00;11,00;0,00;0,00;0,00;0,00;5,00;0,00;11,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;16,00;5,00;0,00;0,00;5,00;5,00;5,00;5,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2021-05-16;0,00;0,00;0,00;11,00;5,00;5,00;11,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;6,00;0,00;6,00;11,00;6,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00
2021-05-30;28,00;23,00;11,00;6,00;11,00;0,00;11,00;6,00;0,00;0,00;0,00;11,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2021-06-06;22,00;5,00;11,00;0,00;5,00;5,00;16,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;45,00;0,00;0,00;0,00;50,00;6,00;0,00;6,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00
2021-06-20;17,00;11,00;0,00;11,00;22,00;11,00;11,00;11,00;0,00;6,00;0,00;11,00;5,00;0,00;0,00;0,00;11,00;0,00;5,00;0,00;0,00
